,,timestamp,duration,number_of_trees,training_rmse,training_logloss,training_classification_error,validation_rmse,validation_logloss,validation_classification_error
0,,2018-10-03 00:52:47, 2.475 sec,0.0,0.666666666666666,1.0986122886681082,0.6336633663366337,0.6666666666666667,1.0986122886681102,0.6470588235294118
1,,2018-10-03 00:52:47, 2.481 sec,5.0,0.3739866088728626,0.46838351653393845,0.0,0.4108848200114808,0.5342529676276297,0.058823529411764705
2,,2018-10-03 00:52:47, 2.487 sec,10.0,0.20283930354091492,0.2266145797832391,0.0,0.27720891802992187,0.31286356990827974,0.058823529411764705
3,,2018-10-03 00:52:47, 2.494 sec,15.0,0.10761482319835684,0.11372925411889324,0.0,0.22696357205654885,0.21898546297031374,0.058823529411764705
4,,2018-10-03 00:52:47, 2.500 sec,20.0,0.05754736994119059,0.05897742421026819,0.0,0.20100859388693515,0.1624790296203085,0.058823529411764705
5,,2018-10-03 00:52:47, 2.514 sec,25.0,0.032581286199315516,0.03233934245431858,0.0,0.18007713283536855,0.12043588403827125,0.029411764705882353
6,,2018-10-03 00:52:47, 2.521 sec,30.0,0.017116932574649666,0.016767755721380825,0.0,0.18535161264398786,0.12059252478575049,0.058823529411764705
7,,2018-10-03 00:52:47, 2.527 sec,35.0,0.008807352278106471,0.008585978845463057,0.0,0.19121401047690617,0.1318730553886868,0.058823529411764705
8,,2018-10-03 00:52:47, 2.531 sec,40.0,0.0046717289580245,0.004502257688568822,0.0,0.18244844586125336,0.13120762931132965,0.029411764705882353
9,,2018-10-03 00:52:47, 2.536 sec,45.0,0.0025892948682621486,0.0024247329483709536,0.0,0.17725345875536955,0.13041740439659955,0.029411764705882353
10,,2018-10-03 00:52:47, 2.541 sec,50.0,0.0014293932202262133,0.0013084827129710142,0.0,0.17638073513060806,0.13644035860699147,0.029411764705882353
11,,2018-10-03 00:52:47, 2.545 sec,55.0,0.000771909321380315,0.0006937378776246874,0.0,0.17483432163915735,0.14622512914119798,0.029411764705882353
12,,2018-10-03 00:52:47, 2.550 sec,60.0,0.00043028819144570334,0.00037448618508921424,0.0,0.17624804753448836,0.15624088184022414,0.029411764705882353
13,,2018-10-03 00:52:47, 2.555 sec,65.0,0.00024373743106973582,0.00020262480976135705,0.0,0.17905212539534748,0.1655179287089535,0.029411764705882353
14,,2018-10-03 00:52:47, 2.560 sec,70.0,0.0001472462221064843,0.00011451767566397803,0.0,0.17539672023301164,0.16304846734594997,0.029411764705882353
15,,2018-10-03 00:52:47, 2.565 sec,75.0,9.34339413540641e-05,6.61075631676434e-05,0.0,0.1731108466106756,0.1593129878796743,0.029411764705882353
16,,2018-10-03 00:52:47, 2.569 sec,80.0,5.199510676504444e-05,3.555091797101733e-05,0.0,0.1724875038054501,0.1696463777325094,0.029411764705882353
17,,2018-10-03 00:52:47, 2.574 sec,85.0,3.4889252082507054e-05,2.198893828376693e-05,0.0,0.1717763078123775,0.16396878362316705,0.029411764705882353
18,,2018-10-03 00:52:47, 2.579 sec,90.0,2.8856137302723857e-05,1.4995034924018694e-05,0.0,0.17086172730511076,0.15279200164736803,0.029411764705882353
19,,2018-10-03 00:52:47, 2.584 sec,95.0,1.637577929535186e-05,8.403803652519861e-06,0.0,0.17103799284136337,0.16360527877346406,0.029411764705882353
20,,2018-10-03 00:52:47, 2.589 sec,100.0,1.3523800682572382e-05,5.940973604349258e-06,0.0,0.17081767074450477,0.15893966705094487,0.029411764705882353
21,,2018-10-03 00:52:47, 2.594 sec,105.0,8.145699035751537e-06,3.4768019950750544e-06,0.0,0.17096564599943642,0.16757059567569133,0.029411764705882353
22,,2018-10-03 00:52:47, 2.599 sec,110.0,4.717351304790873e-06,1.9406655660700235e-06,0.0,0.17119505299682528,0.18268469324362677,0.029411764705882353
23,,2018-10-03 00:52:47, 2.604 sec,115.0,3.017678394321396e-06,1.2103430792164355e-06,0.0,0.1711929096525443,0.18408347217959767,0.029411764705882353
24,,2018-10-03 00:52:47, 2.609 sec,120.0,1.7792750717770883e-06,6.720604680327565e-07,0.0,0.1712925164810694,0.19639491074805462,0.029411764705882353
25,,2018-10-03 00:52:47, 2.615 sec,125.0,9.535062349768749e-07,3.621622681754848e-07,0.0,0.17136248749729305,0.20871927584386388,0.029411764705882353
26,,2018-10-03 00:52:47, 2.622 sec,130.0,5.90888599470948e-07,2.1546523568820046e-07,0.0,0.17136324009651813,0.20908952898029345,0.029411764705882353
27,,2018-10-03 00:52:47, 2.640 sec,135.0,3.0351272866140133e-07,1.1156649386629941e-07,0.0,0.17143121673442543,0.22863505488192307,0.029411764705882353
28,,2018-10-03 00:52:47, 2.647 sec,140.0,1.7940050876797107e-07,6.740251879250207e-08,0.0,0.17140783106269686,0.22094985541658424,0.029411764705882353
29,,2018-10-03 00:52:47, 2.654 sec,145.0,1.2901469301699648e-07,4.707020674015392e-08,0.0,0.17138404318929315,0.21464132605173425,0.029411764705882353
30,,2018-10-03 00:52:47, 2.661 sec,150.0,7.403084095570297e-08,2.8141542656036558e-08,0.0,0.17140750330874818,0.22137933998131387,0.029411764705882353
31,,2018-10-03 00:52:47, 2.667 sec,155.0,5.405939726757012e-08,2.0215501127091864e-08,0.0,0.17140483290431494,0.22072904533893387,0.029411764705882353
32,,2018-10-03 00:52:47, 2.676 sec,160.0,2.9193277232502515e-08,1.1922547965016714e-08,0.0,0.17140096139569186,0.2195799706987737,0.029411764705882353
33,,2018-10-03 00:52:47, 2.681 sec,165.0,1.644371928658219e-08,7.371954911196285e-09,0.0,0.17141296157518518,0.2234794017027685,0.029411764705882353
34,,2018-10-03 00:52:47, 2.689 sec,170.0,1.0121355946298923e-08,4.877330666511236e-09,0.0,0.17142625561921682,0.2284679373870232,0.029411764705882353
35,,2018-10-03 00:52:47, 2.695 sec,175.0,6.2246837945900846e-09,3.307368160008731e-09,0.0,0.17143636799703668,0.23293255669836677,0.029411764705882353
36,,2018-10-03 00:52:47, 2.701 sec,180.0,5.344484704725976e-09,2.701639862310446e-09,0.0,0.1714273529454754,0.2289990334637199,0.029411764705882353
37,,2018-10-03 00:52:47, 2.708 sec,185.0,4.06236879078803e-09,2.002551821294273e-09,0.0,0.17144758928750875,0.23880127980637175,0.029411764705882353
38,,2018-10-03 00:52:47, 2.715 sec,190.0,3.3803545203502002e-09,1.5871953445688639e-09,0.0,0.17145952321421287,0.24663735037707807,0.029411764705882353
39,,2018-10-03 00:52:47, 2.723 sec,195.0,2.841668508441452e-09,1.2739064112422637e-09,0.0,0.1714643869151127,0.25055397643021576,0.029411764705882353
40,,2018-10-03 00:52:47, 2.731 sec,200.0,2.116154386285746e-09,9.340290268801204e-10,0.0,0.17147238294547443,0.25839037664787157,0.029411764705882353
41,,2018-10-03 00:52:47, 2.740 sec,205.0,1.6918333753011487e-09,7.131599065987358e-10,0.0,0.17147406355228875,0.26034792980474514,0.029411764705882353
42,,2018-10-03 00:52:47, 2.747 sec,210.0,1.5166304061000963e-09,6.056644801159407e-10,0.0,0.1714756532275632,0.26230973287410825,0.029411764705882353
43,,2018-10-03 00:52:47, 2.756 sec,215.0,1.2881688034665735e-09,4.959790089685197e-10,0.0,0.17148103788771274,0.2701532716921451,0.029411764705882353
44,,2018-10-03 00:52:47, 2.763 sec,220.0,1.1999795110617927e-09,4.3982226623642036e-10,0.0,0.17148102545674962,0.2701503581175259,0.029411764705882353
45,,2018-10-03 00:52:47, 2.772 sec,225.0,1.1588391467234853e-09,4.003123746798126e-10,0.0,0.17148101593377715,0.27014782821292216,0.029411764705882353
46,,2018-10-03 00:52:47, 2.780 sec,230.0,9.619335815367796e-10,3.28449479298482e-10,0.0,0.1714832054367447,0.27406672987887654,0.029411764705882353
47,,2018-10-03 00:52:47, 2.799 sec,235.0,7.901394430466281e-10,2.664204042022196e-10,0.0,0.17148419090666425,0.2760245175033547,0.029411764705882353
48,,2018-10-03 00:52:47, 2.808 sec,240.0,7.338471377431838e-10,2.4174947439377634e-10,0.0,0.17148418562763063,0.2760221791908196,0.029411764705882353
49,,2018-10-03 00:52:47, 2.815 sec,245.0,6.834247818460981e-10,2.1736981215262187e-10,0.0,0.17148418208942143,0.2760202965352433,0.029411764705882353
50,,2018-10-03 00:52:47, 2.825 sec,250.0,6.21963647214996e-10,1.9029273665722418e-10,0.0,0.1714841797164453,0.2760187363243718,0.029411764705882353
51,,2018-10-03 00:52:47, 2.832 sec,255.0,5.707887789679013e-10,1.6915449475474567e-10,0.0,0.17148318478673585,0.27405689383947635,0.029411764705882353
52,,2018-10-03 00:52:47, 2.838 sec,260.0,5.36118568514542e-10,1.574763841118176e-10,0.0,0.1714841773684907,0.2760167440116942,0.029411764705882353
53,,2018-10-03 00:52:47, 2.844 sec,265.0,4.541916850265605e-10,1.3420560602743921e-10,0.0,0.17148318344905755,0.2740555400296819,0.029411764705882353
54,,2018-10-03 00:52:47, 2.849 sec,270.0,3.97245980493276e-10,1.1553653971030963e-10,0.0,0.1714851058395006,0.2779764551302511,0.029411764705882353
55,,2018-10-03 00:52:47, 2.858 sec,275.0,3.725707260978538e-10,1.0797692559999035e-10,0.0,0.17148597465722543,0.27993637463029264,0.029411764705882353
56,,2018-10-03 00:52:47, 2.864 sec,280.0,3.124236762015405e-10,9.144192998443788e-11,0.0,0.17148826047493307,0.2858180746645324,0.029411764705882353
57,,2018-10-03 00:52:47, 2.873 sec,285.0,2.624095507861747e-10,7.781967593021138e-11,0.0,0.1714911871164052,0.2956210462023386,0.029411764705882353
58,,2018-10-03 00:52:47, 2.880 sec,290.0,2.6043354452274085e-10,7.662602788899948e-11,0.0,0.17149211028248512,0.29954165830808965,0.029411764705882353
59,,2018-10-03 00:52:47, 2.888 sec,295.0,2.442358451088364e-10,7.017230803815049e-11,0.0,0.1714916637767987,0.29758060257644897,0.029411764705882353
60,,2018-10-03 00:52:47, 2.895 sec,300.0,2.1974474292495312e-10,6.334819140315491e-11,0.0,0.17149252768937007,0.3015018109893143,0.029411764705882353
61,,2018-10-03 00:52:47, 2.903 sec,305.0,2.0975834370144062e-10,6.050005163517415e-11,0.0,0.17149252766500847,0.30150172604146075,0.029411764705882353
62,,2018-10-03 00:52:47, 2.909 sec,310.0,1.7658556082091775e-10,5.1074834146594463e-11,0.0,0.17149328374141407,0.3054229215894657,0.029411764705882353
63,,2018-10-03 00:52:47, 2.925 sec,315.0,1.657332151974301e-10,4.822000665921583e-11,0.0,0.171493283693715,0.3054226690340326,0.029411764705882353
64,,2018-10-03 00:52:47, 2.935 sec,320.0,1.5846999601341402e-10,4.547634657343456e-11,0.0,0.17149394542472263,0.3093439859349795,0.029411764705882353
